DAP,SAP,MAP
0.12057367457523327,-3.7429822336278846,-2.567805426506567
-3.4398628997240337,-5.141164474431065,-5.956799144458827
4.374279837533464,-4.3869010401520825,0.004225537729496409
-20.01069169276245,-28.698939373426526,-23.2711381825728
-14.247525863591221,-14.154233627263096,-15.043671807253446
-3.423602154188231,-10.70621018641478,-6.614519518169146
-11.16597275965698,-20.53259568446167,-15.450492903051483
-12.781831770552316,-21.748155623091378,-16.20187818345778
-23.968791843332056,-26.470935703195323,-24.99170133693599
2.705373734818778,-10.675912886274972,-3.4495967482633603
-8.724485092106846,-6.709401779118565,-8.68418849918524
-7.585719158582762,-11.996325542860092,-8.474258346852167
-11.328015975895909,-14.767835311833423,-10.61001422591778
26.751997624770546,18.378538762465865,25.080771672705026
17.17576089991703,13.075781499282272,15.200080552231526
1.2763232892621375,-11.301317244185128,-3.3366381243301646
3.793477982865653,-14.255769758833566,-5.114305731950935
6.325228368178749,2.021773015395553,3.1338602056897003
11.207357711848218,6.4114630890454976,16.656538444695094
-3.519338302556065,-1.426282577458423,-3.686504958181814
-11.0896101497937,-16.022868206434325,-11.4772089976113
15.85309473170414,10.395437871352584,12.955316058071062
-7.671465923719481,-16.24486832850465,-9.9503256078428
6.644507085219757,0.7576738943018029,3.1262929358432388
-41.32790021758501,-45.489307688288136,-40.641936690569
-13.973607711735752,-15.100026779118565,-14.917031488298903
-19.328532268934325,-28.708674480848387,-23.21671294829271
-10.0340862566363,-22.055864363325753,-14.955707393914537
-12.754817058973387,-19.66413407557495,-14.754963689285972
4.186081747933855,-2.1859427881989575,2.0775577871305018
0.01809880195744995,-10.028459578169489,-3.7034442011785558
-1.3050489925671371,-10.820117046766356,-5.424106418652983
13.365339909926796,9.570219670669005,11.00926864774216
-18.977107098035887,-26.980685284071058,-21.925028453312294
-14.783460311833409,-16.763532333317798,-16.77128396736181
4.260981236831093,4.995665227309601,4.065917896558943
-6.913050701551512,-11.197573711805418,-7.602771491142988
-22.124111057199244,-22.906474948800792,-21.205774551887345
-4.576799087468174,-3.8378960418138774,-6.124651736755737
13.413168584243202,11.870924626723692,12.715387546150382
2.6732796239104175,-1.5090171290192558,2.0084680323834476
-5.704150249891356,-11.768923809461654,-6.8452560999757
-14.3475815581713,-17.405378036442784,-18.270375797804334
-11.73726182215698,-16.92419724696167,-12.588618131192675
0.23653120762817537,-10.551043560438245,-4.44693287865249
-28.56539905158401,-31.29812991706251,-30.74709196742215
11.744089757338912,9.801092778579147,11.22879930832903
-0.24497514002807463,-16.13950639002809,-7.211244998578223
-6.333881662897511,-17.12427930694048,-10.105873219238504
-6.61344819300659,-3.7260237240124496,-4.402916275082163
-6.992457439832762,-11.564662029676498,-7.241113150235293
-9.855326702528075,-8.691988995008543,-9.893489675004105
-20.998119235910167,-24.735851169503917,-21.44140777712694
-6.5411736297045024,-6.5813423919115195,-8.266268164202245
-6.041293194227293,-24.57628159754762,-14.404704554404688
-8.170222332410887,-26.3886061214734,-15.320944866382746
-0.15413956873901213,-11.151431133680404,-5.0113314179442625
1.4775911916650841,-2.151017511948197,-0.6988987623522149
-1.5880995296765121,-13.840022137098387,-7.373769917108447
-1.5687437557507309,-11.534846355848387,-5.6104474239422615
-11.387571029606846,-12.592847518864659,-13.673865109073816
2.694265996352577,-4.752770746811493,-2.1084447080805404
-7.735400249891356,-13.763598492078856,-8.820504452604439
-7.96003251307495,-11.719348003797592,-8.341954121739718
-1.1221113704968246,-10.795313885145248,-5.661145027663821
-11.1848249935437,-18.74368577235228,-13.673043988818804
-14.816648178044346,-17.997007064763096,-15.463158670456096
-4.489629774702706,-15.242631941450767,-10.394942205536026
-20.415583660535887,-23.138476421766356,-22.21703998889714
-17.254548721257237,-18.551992111149815,-18.984693457694547
-10.334399273328856,-25.52171616786012,-17.07002150839311
-14.768831282271066,-29.21788981498591,-20.54687198938244
-12.075297405653075,-16.929972698621825,-12.786548683021124
-14.427838973942784,-12.803090743962315,-14.40071154425037
-23.41415011969923,-24.838748813546886,-22.617038249546738
-5.224443464888253,-16.712266951216378,-9.647131161606339
-10.970339825086668,-17.588786175184325,-12.959822178241708
-2.7467985653210434,-22.053439190321058,-11.01223575608094
-30.69029605475785,-34.61909091559767,-31.103046481857575
-24.05695712653518,-24.216197849191417,-23.18124468730042
5.072722112075226,2.092810307876036,3.076814862531279
-26.46851718512893,-28.81576907721876,-25.326806606448343
-5.650338821354893,-13.029760055485738,-5.212216510468778
-8.566823654118565,-9.27675407404044,-10.433984681965356
-19.168654491834715,-27.393664410047606,-22.271531996315545
1.5831737226117468,-13.197458296431208,-5.791623485287545
-8.082210825495167,-14.863712595514698,-9.047450870029309
-13.468960093073292,-14.187481211237355,-10.704655288105414
-29.012676120675806,-32.08363711921095,-28.653861509344154
-9.408289959364012,-14.656710674696043,-10.882685888311613
-21.100253155164793,-29.151240398817137,-24.55354778076814
2.34407124988698,-3.5530463648591137,-0.9051740509742956
-7.40293793910034,-13.548884441785887,-9.310702001011748
-20.699042370252684,-25.4913435482312,-22.99980835656669
-17.473926828913136,-20.995724009088917,-16.250825745240178
-5.081286480360106,-16.382548382215575,-10.321966836252116
-12.226751022282627,-13.148870162907642,-15.178052735705919
8.907612662240496,5.218438010140886,8.832975862032924
-11.7332016753588,-10.86665885919669,-11.029547502100627
-23.965274692453136,-26.048938632882823,-23.283833874360127
1.1241518606103895,-6.645097101791947,-4.138140159511579
-10.11103348963745,-15.809260418348387,-11.89695223680684
0.851767217055702,-5.631562555893495,-3.2494105142712613
-5.949648907117918,-11.547793438367933,-7.734111521084785
-8.322505047254637,-12.27623276942262,-8.81406015626689
0.8954531301416324,-7.180520380600541,-3.927771688112543
-14.160854624323292,-14.338428782038136,-13.841690378799413
-10.94857600273005,-24.49083903373591,-17.550682723734724
-5.336955120496825,-11.704127361707762,-6.427435355582375
5.097004752084246,0.19150624744557376,3.9209490271361886
-21.705199291639403,-30.514674236707776,-25.39186176955016
-6.336253304556379,-20.323317666128645,-12.522063673931186
1.5437973546233081,-5.67173685558177,-0.6800417745477318
-9.507487347059325,-14.200831463270262,-9.642067551202189
0.06088859563729443,-8.211949996892002,-3.1355465545851047
1.1421794599164343,-2.7759952837359094,0.4446446040615797
6.049146623002372,-0.7707386309038782,3.649999278154496
-9.05646805994995,-14.760058453016342,-10.567454699671487
-19.311747600965575,-26.450121929578856,-22.3326525872766
-11.97822861903198,-17.91142564051637,-12.935556604795522
0.15105278020759272,-9.31438987726311,-8.204493768008305
-2.2220436858568533,-6.768918685856846,-2.572221029817328
-11.555532150212315,-12.80692832941152,-12.609094735621909
-9.14020829432495,-14.205607464246825,-10.035404782539004
1.1800104726709364,-4.968247736557572,-3.001999323508983
-9.292162945203856,-18.0911970638562,-13.095958594658995
-17.740016033582762,-26.46931748621948,-20.895639185532815
-13.85409358085505,-27.325838118208566,-20.474399259746747
-28.78258542876665,-29.236263559870167,-27.75300156083918
-13.848089247358956,-25.21856120170466,-18.980907773594083
-12.493572519831105,-14.216526316217838,-10.881504101784984
-6.32582633966544,-5.568952255192784,-7.405198612600458
-3.5933170610796594,-12.418046980513253,-7.864396457557177
18.768480931655304,14.57051721705571,16.916720940168844
-5.958676986638096,-6.834439926091221,-7.319778092223942
22.520311986342804,16.58456293238774,20.454533961769727
-5.623025588933025,-6.3441521453295024,-4.8850745291225905
-26.669364810861367,-27.90999972907423,-24.85029174899836
-9.05646805994995,-14.760058453016342,-10.567454699671487
-13.3759871029187,-29.370074322156995,-20.442346553418844
16.986445104018586,11.924566899672882,15.107367088873957
-0.37159266002512936,-10.740164895132551,-5.63820318116467
3.793477982865653,-14.255769758833566,-5.114305731950935
3.4421904755200927,-6.162931137028721,5.783358913205376
-5.416178841665754,-19.124106545523176,-11.60148707987301
-13.065127422742918,-17.55008225672728,-14.966564961074965
-1.3530226253796371,-10.405245830946058,-4.921754507865643
-22.224506259835962,-25.949199558175792,-24.09131956202306
2.8452288259424137,-2.2273496042333534,-0.8053850535386857
-20.976927807264403,-28.538806011610106,-24.194412948092662
-15.407025985661534,-13.844205551091221,-15.985970707007581
-20.976927807264403,-28.538806011610106,-24.194412948092662
22.20672479762211,16.64707056178227,20.539592362161855
7.353071843520546,6.621451054946334,6.5741754710553835
-3.9631376766491684,-8.239535381727308,-4.480374920693748
10.665991460219765,4.096930180922897,6.2481792774370035
-9.43678825372794,-8.579160385075596,-9.985305615415442
-7.700847910456105,-20.89613752227251,-12.277314314568144
-9.771914532117918,-21.15307908289917,-14.681934097359317
3.854326553400959,-6.4923836516771445,5.4838423335094575
7.891653691665077,6.236364995376022,7.099369478804675
-10.770388653211668,-14.724505474500717,-11.77836684017089
-0.11230977879390736,-5.703591669663041,-3.8154388036030156
-10.202639629774168,-18.254916241102293,-12.774406569804356
16.67478433741703,10.886427556411178,13.272923122897893
-29.640521884835962,-31.555705905832042,-28.92225898173953
5.919156998978934,0.8690700238812781,4.311355717806265
6.638954977914324,0.758652548715105,5.344711520145552
-27.18291843024612,-28.462215305246104,-25.60511990166745
-11.323847820692137,-18.643672039442137,-13.573845663351221
-18.564169933729247,-26.299586346082762,-21.088501871919476
-9.523381881657627,-10.397771530095142,-10.97426968345701
-15.146604232731846,-14.066762618962315,-15.170038739764479
18.852514897719765,14.47567621363774,17.108029068532275
-13.75202588897173,-15.329838083795948,-13.344743249010804
-1.0282151030931814,-10.17073600763419,-2.650897035469356
-0.768447060659895,-12.118109841421614,-6.134218214761404
-28.95199573127151,-31.235149265207042,-30.959029657585248
8.32380897527596,0.9624808502759663,11.2360031923387
-17.33918540948966,-18.550817184392017,-18.953441689920567
-7.064160995427159,-12.587682418767002,-13.266440876495821
-13.200263073377684,-20.744837810926498,-15.189377362522563
-8.81529145472534,-12.428835918836654,-9.084757479571408
2.0701579755414343,-10.061372786177316,-2.1974221893642607
-4.503947307996825,-10.756236126356185,-6.6392452036320435
-28.82177341071487,-29.538204074777354,-27.606292319243337
-8.955974863581105,-14.10664014678423,-10.235713454896
-0.4022690581712993,-4.301778488102954,-2.4794264044566177
-4.333707504216221,-6.439260177556051,-6.6636253382882416
17.808725987807655,12.733778630629928,19.076692394493605
9.700777684584999,8.792036687270553,8.753163393467077
18.97633234156742,12.497297917739289,15.106251839883527
-4.512529402388253,-16.78936198295466,-10.049851688197364
-21.218585849679712,-22.880977512277354,-21.000526272577247
-15.3239851497937,-23.95759873621948,-18.848173869393776
-2.898882915906981,-10.603762676649154,-5.694769895739739
-4.372912456922606,-10.673495342664793,-5.83953825854357
-24.470668674386744,-27.619144321359386,-24.34711821371735
23.13479105128421,18.092535649672897,21.668164819050403
9.704312186166277,0.6810768651213408,7.294135112638415
-5.532839825086668,-10.354792644910887,-6.649227900418282
12.063162480727577,12.03462854518071,12.09234574497735
-1.5087233089733871,-6.504618694715575,-2.8870604303026255
-10.3275251888562,-15.112429668836654,-10.684127390317997
-3.529192000044503,-15.576578169478083,-8.397408966667939
-23.536715557508558,-35.56421189539918,-28.939026542792874
-11.12037949793823,-18.37629990809448,-13.402744599654426
-4.264737452133751,-12.937058771713822,-9.833264719940374
5.922947745248308,0.5985649632658863,5.01014152317174
-26.539134860910195,-29.599666477121104,-25.481834513892238
-7.862589886121825,-21.41080765955934,-14.051294873397254
-19.25758771758501,-19.655727671198292,-18.59349526479268
-0.40223222010619963,-8.781977703504651,-3.221083914920655
-8.419985821180418,-15.55955796473512,-11.316034506265964
0.45554060704223787,-9.9371443294812,-4.004972223140584
-2.4393110775280746,-15.762591412000745,-7.914129819543888
7.02432853704353,0.7521079254712646,9.678603248652422
-8.18012528651245,-15.009005596571043,-10.240882922385993
-6.951434185438231,-10.579325725965575,-7.8258514249826305
-9.096476604871825,-12.168643047742933,-8.989563508437826
3.4815730756390906,-9.858369856489816,-2.0415088833560446
-23.686930706434325,-33.370402386121825,-27.526173715802955
1.7965685476221154,-0.6910031686864784,-0.1812231496221841
-15.25374131434448,-21.94761185877809,-17.561532678095915
-22.723552585519556,-24.046794773019542,-22.04378649722736
-10.512134836725636,-18.024608896784244,-12.960436396781517
-18.187281658582762,-27.150973370008543,-21.568435245573085
-8.943326644841221,-14.01094596857169,-13.620864811716643
-15.450770428114012,-22.511988689832762,-17.96711090203509
-8.372684763483448,-11.613697336725636,-9.271180482226029
-13.534010937147215,-18.608714153699935,-14.245223151586643
-16.669611980848387,-24.77772813075073,-20.018672834361098
-27.70853412238479,-29.55691897956251,-26.036393362099943
17.50500360621586,12.815725957290084,16.510370430886354
-12.978694012098387,-20.49238877528198,-15.48966695858131
-33.49131381598829,-38.97612369147657,-35.21163370991914
-12.2634382747937,-17.916186382703856,-14.086320838282077
-14.919833233289793,-22.357356121473387,-17.67959503892334
6.949941605912528,1.1819743817914343,4.663973368071538
-12.045893719129637,-19.63325028651245,-14.674954164675853
-31.57706439582229,-31.677348972238292,-32.240717535796875
3.300123185502372,-0.2562885576616907,3.064347583990582
-14.590491344862059,-18.007983257703856,-14.232346555684273
-4.007806807173409,-16.512384443892145,-10.002843477175517
-25.005764292292042,-23.92744092803423,-22.2946385074315
2.9764162649072645,-4.383118952377885,-1.9011637919979023
-11.493281414442137,-17.34504227869995,-12.817073840582879
15.872648869887733,13.318731938735397,16.767707795716603
-25.005764292292042,-23.92744092803423,-22.2946385074315
5.128869981156669,-6.695810347212472,0.9346796001724869
8.67629877223149,1.9233919729150983,4.421355417566218
-29.34829700080276,-35.68936526862501,-32.10343233884558
1.2227791356291675,-5.404822487905989,-0.8705849945815061
-15.75962739222534,-23.502383282117933,-18.35316714172832
-10.186703012995167,-13.177151011042042,-10.395450106576405
-26.79294192878126,-27.88772952643751,-24.975096070023895
-5.29361089573726,-17.47493108616696,-12.364313093598014
-0.9729665170751503,-5.663644159897416,-4.226567459123999
-3.373037367476144,-16.390420942915597,-8.277169104194527
18.146799718276412,16.201956426040084,19.67053427887727
-4.93561845057495,-20.366290142469495,-11.836920084106765
-10.327060984186573,-11.687382029108448,-8.84709964227531
2.244932479914638,-5.99587028497794,2.878896588112738
-18.386107494764403,-26.810587932996825,-21.761677619029626
-8.458337813032784,-21.444597273482003,-13.83341411887423
-8.268038799696043,-12.12626176112181,-8.829669852311213
-24.544611980848387,-30.889643719129637,-27.263183389357664
-14.602613143864659,-17.814885787907627,-17.989260295921056
-9.376940777235106,-14.931239178114012,-10.796890114283144
-19.786097576551512,-27.535769512586683,-22.839063649107942
1.2089824384320593,-15.335496931685128,-6.497092826833281
8.574434911147506,3.298903142348678,5.071925985690868
-5.828320826157189,-14.557565058334916,-11.327972481639975
-32.28805530158401,-36.34290683356642,-32.811201714382776
-19.838099529676512,-23.656542828016356,-20.67236279496106
-4.639163067274168,-11.458910992078856,-7.415894190112539
-13.246745159559325,-20.446986248426512,-14.761589300565788
-7.273058941297606,-13.073008587293685,-9.930331185153648
-20.17375855677612,-27.402857830457762,-22.555597617938858
7.8433551496137,4.535451859818778,7.581904667591459
16.10666528834477,11.759337102309615,13.135674512509354
-4.489629774702706,-15.242631941450767,-10.394942205536026
8.574434911147506,3.298903142348678,5.071925985690868
-11.087931682996825,-17.763423016004637,-13.450029819747598
-13.074405954889698,-23.145984934381886,-16.536869581559046
-22.177173496164087,-25.952159763253917,-22.03618961164878
-27.3221472510469,-29.26181399909376,-25.576437706012044
-11.950418167058018,-8.661260299626377,-11.221125658003928
-5.359464340153721,-7.899503402653721,-5.240380731095144
-5.6952190691363,-15.920061140669503,-10.43696857730275
17.582575475112343,15.325850163833053,16.510858827540474
-15.451712658338622,-21.987536480360106,-17.611551829554628
-12.455908825330809,-16.83424668543823,-12.285200300104904
13.98570886744632,13.980543767348678,13.612132831445422
17.65305582179203,11.352224980727584,13.363265278149115
-1.2036085628796371,-12.609210064344467,-6.295268404630022
-14.768831282271066,-29.21788981498591,-20.54687198938244
4.465154618607841,-12.055460005415583,-2.97863902811541
-13.792485885563877,-19.05340354913811,-17.35280967274926
5.855482732192421,3.022108708754928,4.139957573811358
-0.5152607256304407,-13.26507762016169,-5.377474970194598
-14.168147137098387,-22.65950303309448,-17.330291174854963
13.180418645278358,8.783682500258834,10.393171209396996
1.5761973012842176,-5.306680048569291,-2.565493143662067
-11.823086069635792,-15.325344370417042,-10.90622155256321
-12.03108757013419,-13.508901290837315,-13.387462077824239
-9.701306991520909,-12.076543502751377,-12.384933095528623
-12.61641471857169,-9.63466423029044,-11.719921014294528
-7.235209515028075,-13.07036118739137,-9.482552077438953
-11.243517925672606,-15.879672100477293,-11.646495816306597
-16.225798656873778,-22.50068192713745,-18.148012991971854
-6.230029156141356,-20.637576153211683,-12.894819893003458
-1.5880995296765121,-13.840022137098387,-7.373769917108447
10.738306676284218,7.686438237563522,8.778055362528718
-19.42709129327872,-20.975507430974034,-20.670700129577142
4.169912643488843,2.739717788752529,5.3332043216255585
-14.127314617567137,-21.482897808485106,-16.3359792287128
-25.168285251535167,-27.407306552804698,-25.041226557006226
-10.765116741590575,-20.567744305067123,-15.327674750511477
-15.238917400770262,-23.26713090174681,-18.18695099679539
-21.365815811100987,-19.894033126774815,-21.360952892004036
-2.908167977407942,-12.440222878530989,-7.016417771225889
-27.01519382087112,-30.094341159738292,-26.552595668162937
-7.354888012342528,-15.367182781629637,-10.934535377985355
-13.670598678532627,-18.19650047296622,-14.398801684439647
7.4492806004729175,1.3984917210783863,6.035252641221689
-8.786191635075596,-9.687375717106846,-10.631086310723106
-13.554239302290597,-29.705514937056222,-20.89372670490053
-2.9848433040905746,-19.876009991102308,-10.337233457627292
-6.442372970524815,-6.477994613591221,-7.931601410629639
-2.247328896597395,-13.603690285757565,-7.427396253449928
-10.25563590997794,-10.334462814274815,-12.41970269369537
-1.8370924495983871,-9.674220135145262,-5.256560352835862
6.478006668147053,0.7537100983228413,8.583160926764492
4.668416947709403,-0.6648960405718611,2.7951794294307035
-0.9039589690599783,-10.499982528630284,0.031245712613085175
-20.804011394910887,-25.955233623914793,-22.71627429576253
-24.722492099679712,-27.43728244391798,-24.26945140955104
22.35626474513188,18.648703252211973,20.597424021687814
-18.469426803532627,-19.56403892511466,-20.423970459257475
-0.019983320845284425,-12.250009565962458,-3.997572833082046
-0.3261849212084158,-8.053220443669332,2.490920742103171
-13.453327463678761,-25.47999219756548,-17.647090617031736
-4.604960491590575,-11.21149735682495,-7.063120985022579
-5.622876815739659,-5.98262565607169,-6.216758250015971
-6.766100933485106,-12.806338360242918,-7.79062077013721
-12.775298168592528,-17.32609086268434,-13.934437298308623
-13.060964613569894,-30.339059858931208,-21.048439452950106
-13.577793406061573,-15.910190866999073,-13.67201177429726
-5.552201593979454,-13.77465947972162,-11.08953471773701
-6.1850827585302355,-15.964616144760711,-12.551970400618629
8.280991415902605,-0.941359658316145,5.582006792129363
-13.064189007215575,-24.083636333875717,-17.721537704840898
-10.114531567030028,-3.597102215223387,-6.098058370135277
-9.249372511519113,-19.8167362505328,-13.489060518974242
-2.7099018389116907,-13.18749430717341,-6.955986195518335
8.047625218764686,2.551809941665084,5.171384970084603
0.7844530691064833,-5.360116327866152,-2.988815001717768
-16.67804148734919,-31.664476423872628,-23.518039304569157
-11.51790147059448,-17.58836655848512,-13.250161923668088
-5.074099590711668,-22.0526686214734,-12.442077083058535
-5.98335807794669,-7.876088790837329,-8.635112161817162
13.399691258803749,4.698095952407257,7.926368727186031
-2.6616989898119314,-4.514325790349034,-1.0400802362619146
-9.029688885145262,-13.195368816785887,-9.50213474568696
-8.917780926160887,-16.058604290418685,-10.983382821340157
-12.466437389783934,-21.541171123914793,-15.600951868816963
-29.915416599191417,-33.65147006598829,-30.56340981747485
6.6512459325041675,-1.7478705836090995,4.478533888468263
0.3314647382367468,-11.74640086234919,-3.622711729397693
7.022859878596272,-1.8515679168138632,6.750058981596169
22.51023355616703,11.976080571547897,21.546415629869216
-13.387763073377684,-22.198702862196043,-16.375859528337855
-22.87543015711792,-33.33276658289918,-27.72633654705568
-8.199964218083409,-8.061132125798252,-9.435553511432914
-32.84489810553909,-39.528385044015636,-35.70797161483904
-17.473926828913136,-20.995724009088917,-16.250825745240178
-10.05415635340698,-19.957339336805404,-14.600259236158209
-2.3935871416460657,-13.94649699272027,-7.282057392486479
-18.878615429334715,-25.78254227869995,-21.63243223971145
1.624216384943935,-8.908521346989659,2.932270860341987
-19.1475935482312,-27.05339341395384,-22.401007506896974
-9.855326702528075,-8.691988995008543,-9.893489675004105
8.332422561701748,-5.457517318669346,8.92806441523679
-10.053751995496825,-16.364604046278075,-11.406630081954802
-3.822131206922606,-14.351565411024168,-7.784760054515431
2.7370242780316687,-10.044511824263253,-2.0432300233856324
7.155405675307662,1.22197595729007,2.5703532593252874
4.5346382664885425,-1.8519431544098808,1.0143040506811332
18.00029245509281,14.072645818129928,17.939571839806746
-11.058405926160887,-15.546839764051512,-11.63861283073993
3.1881351178754187,-13.54004099906794,-4.3475067005241925
-3.9386930965710434,-20.27823930018434,-11.534553587825187
-3.2463849435888292,-12.590096796616166,-8.936377038592624
-7.739092876844481,-24.174380352430433,-15.406927002389693
-7.833005599919346,-12.979566268864659,-10.70940891260247
1.103781051691982,-1.0944802092943462,1.1410169838150495
-27.3626745947969,-31.036502719796886,-27.38617630962898
17.01007715357914,12.679075871840865,15.194080219130427
-6.310038704947004,-16.609076638296614,-11.740069816985311
30.97598520411625,20.36386743678227,29.587163220778834
-13.853751232557372,-19.50922684901245,-15.322453358347786
-2.6178389095593246,-9.242716839246825,-5.356820925414652
-26.926120639718775,-28.12881076423048,-25.631101045507762
-10.094205551091221,-10.703054122868565,-11.388648400394459
14.30974832667485,14.18788782252446,13.901660842564894
5.769009451791277,-2.6743537379059887,0.4884031209197133
1.6837405866254187,-12.995851545942926,-4.8254966970525
-9.658793499403075,-12.211756756239012,-9.300237680063375
-5.270808269910887,-9.797732403211668,-6.550016535874505
6.896832327767839,-4.423354287222395,2.7392471101724
23.316435490981483,16.365790044204132,20.829641341445495
4.046575517045341,1.4019145673383093,3.8388425905533836
-9.571406414442137,-16.96979050868042,-11.78525925299391
-0.26647104747630124,-8.623534340933318,-3.4637109674668096
-2.410550765934971,-12.114713363591207,-0.22874791033738973
-4.258677620962629,-15.758063454702864,-8.966129041663521
-14.032781630171456,-32.037141829146066,-23.145542960728022
-12.142733623914793,-19.32944779627806,-14.843429218646662
-13.408915569715575,-21.662486126356185,-17.240275995745407
-18.094782879285887,-35.08951859705934,-26.004549786385326
-17.254548721257237,-18.551992111149815,-18.984693457694547
-4.3599179636083605,-12.320695246323197,-9.68776991036934
-9.715380718641356,-15.815493633680418,-11.73337774864332
-20.637782146864012,-26.843325664930404,-23.073908356641084
-18.56951050990112,-26.44302659266478,-21.72642325992139
1.146444951430695,-1.8110440622411659,-0.9739370407937855
-29.74731855254595,-31.749424265436573,-29.584099116602715
-36.6812666663301,-50.834476352609386,-46.65103477708456
-6.338282635145262,-10.120715191297606,-7.702704494022768
19.512545262710006,14.433325444594772,19.73690870104052
-10.471738844526925,-20.436929731978097,-14.606398551685288
20.164465581313507,14.164862309829147,20.612033308164328
2.3413513707365894,-8.053137917593489,-3.3981389238156368
-6.9933525847826274,-2.2358376311693604,-4.423896312758316
-4.074033431950596,-4.945218734684957,-4.480165292183017
-28.052455783761744,-32.65188205329298,-30.947944967206183
-1.1363784266266919,-10.733641762808332,-4.961443020138631
-10.7340193294812,-15.603083660535887,-11.256702291666173
-12.455908825330809,-16.83424668543823,-12.285200300104904
-7.536161117497471,-8.710752181950596,-8.810030587159318
-33.189636112130884,-40.069820285714854,-36.734340763381994
6.495835165902605,-1.89744486339427,3.7379391479196045
-6.117948226872471,-4.615216903630284,-6.634583967829414
-15.244921734266356,-23.063349773817123,-18.18085097656875
-13.237928085270909,-12.235547714177144,-12.698726141218145
4.684751481400809,-10.134935408247628,-1.5902307603408161
0.049086247817413664,-8.923890436752885,-5.071398401193022
3.938356370316825,-7.063890486372628,-0.19244930142781413
-14.450350811414793,-25.092555096082776,-18.883900241318585
-10.50667350763419,-9.352819137517002,-10.560706371848028
-11.143130352430418,-16.747729351453856,-12.135086658373055
-6.639681866102293,-11.479044964246825,-8.029810898379992
-7.742726974431065,-16.349256210270894,-6.456612642247336
8.206537551936123,0.37818367010018505,9.443669963190175
3.3644275373090125,-9.278978376997628,-1.6239148820887976
-24.171985507882837,-25.19388187018751,-22.42818067615096
7.486715287553153,-6.0192585283648015,2.323535472978932
-16.367945721082762,-25.7009382747937,-20.52632291872513
-2.4512053036022934,-16.013461162977308,-8.37720505171788
-4.867213299207762,-16.811282207899154,-10.494875652003628
0.8807115054797379,-11.949503948621839,-4.367832274538017
1.2779986013330458,-6.120301569565399,-3.254433847297207
-6.088282635145262,-8.155482342176526,-7.624628147781493
-10.614787151746825,-13.6505232357312,-11.452988835793292
-15.83540885919669,-15.660031967106846,-17.339802808543737
-8.816653390005598,-24.069884438589582,-15.420950546045916
6.622633285578701,-0.1521584319505962,11.908212514944566
-10.082339336805418,-15.440218975477308,-11.200428650077015
7.079331259652605,-1.2466727686677075,4.675823148450235
-23.686930706434325,-33.370402386121825,-27.526173715802955
-31.015910983957056,-39.109371066964854,-34.16693348169301
-9.95356278651245,-14.845835735731214,-10.840555003508996
11.44319025172367,4.92520013941899,7.1680239535564425
-11.405337383680418,-18.913577129774154,-14.16021043531235
-6.5262556576062,-11.777087261610106,-8.58859989868931
-12.854161910954502,-14.674268417302159,-15.331811599675206
-12.162107162419346,-13.623899154606846,-14.24782273125092
-19.694499851144556,-22.236453891671886,-20.443194880426574
5.958951920853934,-10.74709513725152,-2.255297771790481
-9.474500685347238,-24.582620649946847,-15.676625621860879
3.079428024348225,-4.78127067560294,3.2558302711130267
-22.31126313441284,-24.119349529676512,-23.825322224588334
-7.275324871473387,-11.181933453016342,-8.434303898399023
-17.86080711359122,-16.18508689874747,-18.32153434265092
-20.651896526746825,-26.292780926160887,-22.319194117206067
-31.239406467355494,-35.82003390876173,-31.967985862750325
-19.15130906336792,-32.06097703211793,-25.279627614121907
19.15515771998539,13.463301335708053,18.888607437770816
19.686514531508827,14.964918767348678,19.541753991495227
-24.641819284967823,-29.270786570124073,-26.136281044871964
-6.6100212859545024,-6.216764144841221,-8.457525616775754
-9.461583785954502,-13.665601425114659,-12.12163026661257
-31.352958560861353,-32.23163211432815,-32.449597741250074
-23.794048190988292,-27.130679965890636,-23.739520917521233
13.141211186782257,11.06906000270024,11.40369353905642
4.284986466752372,-4.746355085982003,0.37973240410772746
-10.119871168745675,-25.12951853813044,-15.938693627814246
-18.77671974176505,-20.585920028630284,-20.57650563508217
-12.18757920496948,-18.440577557020262,-14.066802165328482
0.4588339996900217,-8.148351364079502,-0.8310342978868874
7.218133897172294,-7.609933882368722,1.3221612072102715
6.0161751317229175,-1.0483771754059887,2.3482102000636473
-22.5683699154187,-35.76914506190309,-29.205160788750035
-17.040698101453856,-24.227015545301512,-19.542207428295626
6.775803427621355,-1.0973578882966137,4.246537515184116
6.677381820734944,-1.3023964690599712,9.855214963453818
-8.818210886530323,-19.370556162409244,-12.67904755645219
15.304770146743202,10.984350835219772,12.708102366581997
-28.130771518625025,-29.214031101144542,-26.328148049865632
-1.2252607845593246,-12.0715437435437,-6.391613664913066
-12.875781109266356,-18.34727769129759,-13.49854460274814
1.3990421002972937,-10.104211836470284,-2.951035931123428
-8.880778362684325,-14.922968914442123,-10.28083107519818
10.822836552993202,3.125380193129928,6.519778579440356
-3.9866362118054184,-10.110636761121825,-6.1085778558443025
-26.570941806710948,-30.75729739753126,-26.4466044925948
-31.812621951974634,-36.6817206153047,-32.73412492053268
20.131270085708046,16.786818181411192,18.43235392417209
-6.117373516492918,-11.429049541883543,-8.038740002387797
-2.480863265934971,-2.359487228337315,-1.2609847982642322
-13.7486677669812,-16.698412945203856,-13.684390534019727
-17.650836826242212,-21.456188083566417,-18.748313545900388
